CTD,20130709ODF
# REPORTED CAST DEPTH IS CTD_DEPTH + DISTANCE_ABOVE_BOTTOM AT MAX PRESSURE
NUMBER_HEADERS = 11
EXPOCODE = 318M20130321
SECT_ID = P02W
STNNBR = 35
CASTNO = 1
DATE = 20130415
TIME = 0212
LATITUDE =  30.0001
LONGITUDE =  147.7915
DEPTH =  6173
INSTRUMENT_ID = 914
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,TRANSM,TRANSM_FLAG_W,FLUORM,FLUORM_FLAG_W,CTDNOBS,CTDETIME
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,,
   5590.0,2,   1.5533,2,  34.6935,2,    168.6,2,   4.4601,1,    0.006,1,       48,   6339.8
   5592.0,2,   1.5534,2,  34.6935,2,    168.5,2,   4.4600,1,    0.006,1,       48,   6341.8
   5594.0,2,   1.5536,2,  34.6936,2,    168.5,2,   4.4596,1,    0.006,1,       48,   6343.8
   5596.0,2,   1.5538,2,  34.6936,2,    168.6,2,   4.4602,1,    0.006,1,       36,   6345.5
   5598.0,2,   1.5541,2,  34.6935,2,    168.7,2,   4.4601,1,    0.006,1,       60,   6347.5
   5600.0,2,   1.5543,2,  34.6935,2,    168.6,2,   4.4601,1,    0.006,1,       48,   6349.8
   5602.0,2,   1.5545,2,  34.6936,2,    168.6,2,   4.4597,1,    0.006,1,       48,   6351.8
   5604.0,2,   1.5548,2,  34.6937,2,    168.6,2,   4.4601,1,    0.006,1,       36,   6353.5
   5606.0,2,   1.5551,2,  34.6936,2,    168.9,2,   4.4599,1,    0.005,1,       48,   6355.2
   5608.0,2,   1.5554,2,  34.6935,2,    168.9,2,   4.4603,1,    0.005,1,       60,   6357.5
   5610.0,2,   1.5555,2,  34.6936,2,    169.0,2,   4.4604,1,    0.005,1,       48,   6359.8
   5612.0,2,   1.5556,2,  34.6936,2,    169.0,2,   4.4603,1,    0.005,1,       48,   6361.8
   5614.0,2,   1.5557,2,  34.6936,2,    169.0,2,   4.4599,1,    0.005,1,       48,   6363.8
   5616.0,2,   1.5559,2,  34.6936,2,    168.9,2,   4.4601,1,    0.005,1,       36,   6365.5
   5618.0,2,   1.5561,2,  34.6937,2,    169.0,2,   4.4603,1,    0.005,1,       48,   6367.2
   5620.0,2,   1.5565,2,  34.6936,2,    169.0,2,   4.4603,1,    0.005,1,       60,   6369.5
   5622.0,2,   1.5567,2,  34.6936,2,    169.1,2,   4.4604,1,    0.005,1,       48,   6371.8
   5624.0,2,   1.5569,2,  34.6936,2,    169.0,2,   4.4601,1,    0.005,1,       36,   6373.5
   5626.0,2,   1.5571,2,  34.6936,2,    169.0,2,   4.4605,1,    0.005,1,       48,   6375.2
   5628.0,2,   1.5574,2,  34.6936,2,    169.1,2,   4.4601,1,    0.005,1,       48,   6377.2
   5630.0,2,   1.5576,2,  34.6937,2,    169.1,2,   4.4602,1,    0.005,1,       36,   6379.0
   5632.0,2,   1.5579,2,  34.6936,2,    169.1,2,   4.4590,1,    0.005,1,       48,   6380.8
   5634.0,2,   1.5582,2,  34.6936,2,    169.2,2,   4.4602,1,    0.005,1,       60,   6383.0
   5636.0,2,   1.5585,2,  34.6936,2,    169.2,2,   4.4602,1,    0.005,1,       48,   6385.2
   5638.0,2,   1.5587,2,  34.6937,2,    169.3,2,   4.4604,1,    0.005,1,       48,   6387.2
   5640.0,2,   1.5589,2,  34.6937,2,    169.3,2,   4.4607,1,    0.005,1,       36,   6389.0
   5642.0,2,   1.5592,2,  34.6936,2,    169.2,2,   4.4605,1,    0.005,1,       60,   6391.0
   5644.0,2,   1.5594,2,  34.6937,2,    169.2,2,   4.4605,1,    0.005,1,       48,   6393.2
   5646.0,2,   1.5597,2,  34.6937,2,    169.3,2,   4.4605,1,    0.005,1,       48,   6395.2
   5648.0,2,   1.5600,2,  34.6937,2,    169.2,2,   4.4604,1,    0.005,1,       36,   6397.0
   5650.0,2,   1.5601,2,  34.6936,2,    169.2,2,   4.4606,1,    0.005,1,       48,   6398.8
   5652.0,2,   1.5605,2,  34.6936,2,    169.3,2,   4.4605,1,    0.005,1,       60,   6401.0
   5654.0,2,   1.5607,2,  34.6938,2,    169.3,2,   4.4605,1,    0.005,1,       48,   6403.2
   5656.0,2,   1.5610,2,  34.6937,2,    169.3,2,   4.4606,1,    0.005,1,       36,   6405.0
   5658.0,2,   1.5613,2,  34.6937,2,    169.1,2,   4.4598,1,    0.005,1,       48,   6406.8
   5660.0,2,   1.5615,2,  34.6937,2,    168.5,2,   4.4601,1,    0.006,1,       48,   6408.8
   5662.0,2,   1.5618,2,  34.6936,2,    168.6,2,   4.4601,1,    0.006,1,       48,   6410.8
   5664.0,2,   1.5621,2,  34.6936,2,    168.4,2,   4.4603,1,    0.006,1,       48,   6412.8
   5666.0,2,   1.5623,2,  34.6936,2,    168.5,2,   4.4600,1,    0.006,1,       48,   6414.8
   5668.0,2,   1.5625,2,  34.6937,2,    168.5,2,   4.4601,1,    0.006,1,       36,   6416.5
   5670.0,2,   1.5629,2,  34.6936,2,    168.5,2,   4.4601,1,    0.006,1,       48,   6418.2
   5672.0,2,   1.5631,2,  34.6937,2,    168.5,2,   4.4600,1,    0.006,1,       48,   6420.2
   5674.0,2,   1.5633,2,  34.6936,2,    168.5,2,   4.4604,1,    0.006,1,       48,   6422.2
   5676.0,2,   1.5634,2,  34.6935,2,    168.6,2,   4.4603,1,    0.006,1,       60,   6424.5
   5678.0,2,   1.5635,2,  34.6937,2,    168.3,2,   4.4602,1,    0.005,1,       48,   6426.8
   5680.0,2,   1.5637,2,  34.6938,2,    168.4,2,   4.4601,1,    0.005,1,       36,   6428.5
   5682.0,2,   1.5638,2,  34.6937,2,    168.4,2,   4.4602,1,    0.005,1,       48,   6430.2
   5684.0,2,   1.5640,2,  34.6937,2,    168.4,2,   4.4604,1,    0.006,1,       48,   6432.2
   5686.0,2,   1.5642,2,  34.6936,2,    168.5,2,   4.4605,1,    0.006,1,       48,   6434.2
   5688.0,2,   1.5645,2,  34.6936,2,    168.5,2,   4.4603,1,    0.005,1,       60,   6436.5
   5690.0,2,   1.5647,2,  34.6938,2,    168.5,2,   4.4606,1,    0.005,1,       36,   6438.5
   5692.0,2,   1.5650,2,  34.6937,2,    168.6,2,   4.4602,1,    0.005,1,       48,   6440.2
   5694.0,2,   1.5651,2,  34.6938,2,    168.6,2,   4.4600,1,    0.006,1,       48,   6442.2
   5696.0,2,   1.5652,2,  34.6939,2,    168.6,2,   4.4602,1,    0.006,1,       48,   6444.2
   5698.0,2,   1.5653,2,  34.6937,2,    168.7,2,   4.4605,1,    0.006,1,       48,   6446.2
   5700.0,2,   1.5655,2,  34.6937,2,    168.7,2,   4.4604,1,    0.005,1,       48,   6448.2
   5702.0,2,   1.5656,2,  34.6939,2,    168.8,2,   4.4598,1,    0.006,1,       48,   6450.2
   5704.0,2,   1.5658,2,  34.6938,2,    168.9,2,   4.4602,1,    0.006,1,       48,   6452.2
   5706.0,2,   1.5660,2,  34.6938,2,    168.9,2,   4.4604,1,    0.006,1,       36,   6454.0
   5708.0,2,   1.5662,2,  34.6938,2,    168.6,2,   4.4606,1,    0.005,1,       48,   6455.8
   5710.0,2,   1.5664,2,  34.6938,2,    168.5,2,   4.4604,1,    0.005,1,       48,   6457.8
   5712.0,2,   1.5666,2,  34.6937,2,    168.5,2,   4.4605,1,    0.005,1,       60,   6460.0
   5714.0,2,   1.5668,2,  34.6938,2,    168.5,2,   4.4604,1,    0.005,1,       48,   6462.2
   5716.0,2,   1.5668,2,  34.6938,2,    168.5,2,   4.4603,1,    0.005,1,       48,   6464.2
   5718.0,2,   1.5669,2,  34.6939,2,    168.5,2,   4.4602,1,    0.005,1,       48,   6466.2
   5720.0,2,   1.5672,2,  34.6938,2,    168.9,2,   4.4603,1,    0.005,1,       36,   6468.0
   5722.0,2,   1.5673,2,  34.6938,2,    169.0,2,   4.4604,1,    0.006,1,       60,   6470.0
   5724.0,2,   1.5674,2,  34.6938,2,    169.0,2,   4.4604,1,    0.006,1,       60,   6472.5
   5726.0,2,   1.5676,2,  34.6940,2,    169.0,2,   4.4604,1,    0.005,1,       36,   6474.5
   5728.0,2,   1.5679,2,  34.6937,2,    169.1,2,   4.4604,1,    0.006,1,       48,   6476.2
   5730.0,2,   1.5682,2,  34.6938,2,    169.1,2,   4.4604,1,    0.006,1,       48,   6478.2
   5732.0,2,   1.5684,2,  34.6939,2,    169.1,2,   4.4602,1,    0.006,1,       48,   6480.2
   5734.0,2,   1.5686,2,  34.6939,2,    169.3,2,   4.4601,1,    0.006,1,       36,   6482.0
   5736.0,2,   1.5687,2,  34.6937,2,    169.7,2,   4.4600,1,    0.006,1,       60,   6484.0
   5738.0,2,   1.5688,2,  34.6938,2,    169.7,2,   4.4599,1,    0.006,1,       48,   6486.2
   5740.0,2,   1.5691,2,  34.6938,2,    169.8,2,   4.4603,1,    0.006,1,       48,   6488.2
   5742.0,2,   1.5693,2,  34.6939,2,    169.8,2,   4.4601,1,    0.006,1,       48,   6490.2
   5744.0,2,   1.5696,2,  34.6939,2,    169.8,2,   4.4601,1,    0.006,1,       48,   6492.2
   5746.0,2,   1.5699,2,  34.6939,2,    169.9,2,   4.4603,1,    0.006,1,       48,   6494.2
   5748.0,2,   1.5701,2,  34.6939,2,    169.9,2,   4.4602,1,    0.006,1,       36,   6496.0
   5750.0,2,   1.5703,2,  34.6939,2,    170.0,2,   4.4601,1,    0.006,1,       60,   6498.0
   5752.0,2,   1.5706,2,  34.6939,2,    170.0,2,   4.4604,1,    0.006,1,       48,   6500.2
   5754.0,2,   1.5706,2,  34.6939,2,    170.0,2,   4.4603,1,    0.006,1,       48,   6502.2
   5756.0,2,   1.5708,2,  34.6940,2,    170.0,2,   4.4601,1,    0.006,1,       48,   6504.2
   5758.0,2,   1.5710,2,  34.6939,2,    170.0,2,   4.4602,1,    0.006,1,       48,   6506.2
   5760.0,2,   1.5712,2,  34.6938,2,    170.2,2,   4.4604,1,    0.006,1,       60,   6508.5
   5762.0,2,   1.5715,2,  34.6940,2,    170.1,2,   4.4600,1,    0.006,1,       48,   6510.8
   5764.0,2,   1.5717,2,  34.6940,2,    170.1,2,   4.4599,1,    0.006,1,       36,   6512.5
   5766.0,2,   1.5720,2,  34.6939,2,    170.0,2,   4.4601,1,    0.006,1,       48,   6514.2
   5768.0,2,   1.5722,2,  34.6940,2,    170.0,2,   4.4601,1,    0.006,1,       48,   6516.2
   5770.0,2,   1.5724,2,  34.6941,2,    170.1,2,   4.4597,1,    0.006,1,       48,   6518.2
   5772.0,2,   1.5725,2,  34.6940,2,    170.1,2,   4.4599,1,    0.006,1,       48,   6520.2
   5774.0,2,   1.5726,2,  34.6940,2,    170.1,2,   4.4600,1,    0.006,1,       48,   6522.2
   5776.0,2,   1.5726,2,  34.6939,2,    170.2,2,   4.4599,1,    0.006,1,       48,   6524.2
   5778.0,2,   1.5728,2,  34.6941,2,    170.2,2,   4.4599,1,    0.006,1,       48,   6526.2
   5780.0,2,   1.5730,2,  34.6941,2,    170.2,2,   4.4599,1,    0.006,1,       36,   6528.0
   5782.0,2,   1.5732,2,  34.6941,2,    170.2,2,   4.4596,1,    0.006,1,       48,   6529.8
   5784.0,2,   1.5734,2,  34.6940,2,    170.3,2,   4.4598,1,    0.006,1,       60,   6532.0
   5786.0,2,   1.5735,2,  34.6940,2,    170.3,2,   4.4599,1,    0.006,1,       48,   6534.2
   5788.0,2,   1.5735,2,  34.6941,2,    170.2,2,   4.4595,1,    0.006,1,       48,   6536.2
   5790.0,2,   1.5737,2,  34.6942,2,    170.3,2,   4.4598,1,    0.006,1,       48,   6538.2
   5792.0,2,   1.5739,2,  34.6941,2,    170.2,2,   4.4405,1,    0.006,1,       48,   6540.2
   5794.0,2,   1.5741,2,  34.6940,2,    170.3,2,   4.4594,1,    0.006,1,       48,   6542.2
   5796.0,2,   1.5743,2,  34.6942,2,    170.3,2,   4.4596,1,    0.006,1,       48,   6544.2
   5798.0,2,   1.5746,2,  34.6941,2,    170.3,2,   4.4598,1,    0.006,1,       48,   6546.2
   5800.0,2,   1.5747,2,  34.6941,2,    170.4,2,   4.4597,1,    0.006,1,       48,   6548.2
   5802.0,2,   1.5750,2,  34.6941,2,    170.4,2,   4.4596,1,    0.006,1,       48,   6550.2
   5804.0,2,   1.5751,2,  34.6940,2,    170.4,2,   4.4597,1,    0.006,1,       48,   6552.2
   5806.0,2,   1.5753,2,  34.6942,2,    170.5,2,   4.4590,1,    0.006,1,       48,   6554.2
   5808.0,2,   1.5756,2,  34.6942,2,    170.5,2,   4.4594,1,    0.006,1,       48,   6556.2
   5810.0,2,   1.5758,2,  34.6941,2,    170.4,2,   4.4595,1,    0.006,1,       48,   6558.2
   5812.0,2,   1.5759,2,  34.6941,2,    170.6,2,   4.4595,1,    0.006,1,       48,   6560.2
   5814.0,2,   1.5761,2,  34.6942,2,    170.5,2,   4.4596,1,    0.006,1,       48,   6562.2
   5816.0,2,   1.5763,2,  34.6941,2,    170.5,2,   4.4594,1,    0.006,1,       48,   6564.2
   5818.0,2,   1.5765,2,  34.6941,2,    170.6,2,   4.4594,1,    0.006,1,       48,   6566.2
   5820.0,2,   1.5766,2,  34.6943,2,    170.5,2,   4.4595,1,    0.006,1,       48,   6568.2
   5822.0,2,   1.5767,2,  34.6943,2,    170.5,2,   4.4590,1,    0.006,1,       48,   6570.2
   5824.0,2,   1.5769,2,  34.6942,2,    170.5,2,   4.4596,1,    0.006,1,       48,   6572.2
   5826.0,2,   1.5771,2,  34.6942,2,    170.6,2,   4.4595,1,    0.006,1,       48,   6574.2
   5828.0,2,   1.5774,2,  34.6943,2,    170.6,2,   4.4595,1,    0.006,1,       48,   6576.2
   5830.0,2,   1.5777,2,  34.6942,2,    170.6,2,   4.4588,1,    0.006,1,       48,   6578.2
   5832.0,2,   1.5779,2,  34.6942,2,    170.7,2,   4.4584,1,    0.006,1,       48,   6580.2
   5834.0,2,   1.5782,2,  34.6942,2,    170.7,2,   4.4594,1,    0.006,1,       48,   6582.2
   5836.0,2,   1.5785,2,  34.6941,2,    170.7,2,   4.4590,1,    0.006,1,       48,   6584.2
   5838.0,2,   1.5788,2,  34.6942,2,    170.8,2,   4.4591,1,    0.006,1,       48,   6586.2
   5840.0,2,   1.5790,2,  34.6943,2,    170.8,2,   4.4593,1,    0.006,1,       48,   6588.2
   5842.0,2,   1.5794,2,  34.6943,2,    170.7,2,   4.4594,1,    0.006,1,       48,   6590.2
   5844.0,2,   1.5798,2,  34.6941,2,    170.7,2,   4.4593,1,    0.006,1,       60,   6592.5
   5846.0,2,   1.5800,2,  34.6943,2,    170.7,2,   4.4595,1,    0.006,1,       48,   6594.8
   5848.0,2,   1.5801,2,  34.6942,2,    170.3,2,   4.4594,1,    0.006,1,       36,   6596.5
   5850.0,2,   1.5803,2,  34.6943,2,    169.9,2,   4.4592,1,    0.005,1,       48,   6598.2
   5852.0,2,   1.5806,2,  34.6944,2,    170.0,2,   4.4591,1,    0.005,1,       36,   6600.0
   5854.0,2,   1.5809,2,  34.6942,2,    169.8,2,   4.4594,1,    0.005,1,       60,   6602.0
   5856.0,2,   1.5811,2,  34.6943,2,    169.8,2,   4.4594,1,    0.005,1,       60,   6604.5
   5858.0,2,   1.5813,2,  34.6943,2,    169.8,2,   4.4594,1,    0.006,1,       36,   6606.5
   5860.0,2,   1.5814,2,  34.6943,2,    169.8,2,   4.4590,1,    0.005,1,       60,   6608.5
   5862.0,2,   1.5812,2,  34.6944,2,    169.6,2,   4.4596,1,    0.005,1,       36,   6610.5
   5864.0,2,   1.5811,2,  34.6944,2,    169.6,2,   4.4589,1,    0.005,1,       48,   6612.2
   5866.0,2,   1.5814,2,  34.6944,2,    169.6,2,   4.4593,1,    0.005,1,       48,   6614.2
   5868.0,2,   1.5819,2,  34.6943,2,    169.6,2,   4.4593,1,    0.005,1,       60,   6616.5
   5870.0,2,   1.5822,2,  34.6944,2,    169.7,2,   4.4590,1,    0.005,1,       48,   6618.8
   5872.0,2,   1.5825,2,  34.6943,2,    169.7,2,   4.4589,1,    0.005,1,       48,   6620.8
   5874.0,2,   1.5828,2,  34.6944,2,    169.7,2,   4.4590,1,    0.005,1,       48,   6622.8
   5876.0,2,   1.5830,2,  34.6944,2,    169.8,2,   4.4591,1,    0.005,1,       36,   6624.5
   5878.0,2,   1.5833,2,  34.6943,2,    169.8,2,   4.4592,1,    0.005,1,       48,   6626.2
   5880.0,2,   1.5836,2,  34.6943,2,    169.8,2,   4.4591,1,    0.005,1,       48,   6628.2
   5882.0,2,   1.5838,2,  34.6943,2,    169.9,2,   4.4589,1,    0.005,1,       48,   6630.2
   5884.0,2,   1.5841,2,  34.6943,2,    169.9,2,   4.4592,1,    0.006,1,       60,   6632.5
   5886.0,2,   1.5844,2,  34.6944,2,    169.9,2,   4.4592,1,    0.005,1,       48,   6634.8
   5888.0,2,   1.5847,2,  34.6944,2,    170.0,2,   4.4593,1,    0.005,1,       48,   6636.8
   5890.0,2,   1.5849,2,  34.6943,2,    169.9,2,   4.4591,1,    0.005,1,       36,   6638.5
   5892.0,2,   1.5851,2,  34.6944,2,    170.0,2,   4.4591,1,    0.005,1,       48,   6640.2
   5894.0,2,   1.5853,2,  34.6943,2,    170.1,2,   4.4591,1,    0.005,1,       60,   6642.5
   5896.0,2,   1.5855,2,  34.6944,2,    170.2,2,   4.4588,1,    0.006,1,       48,   6644.8
   5898.0,2,   1.5857,2,  34.6944,2,    170.0,2,   4.4591,1,    0.005,1,       48,   6646.8
   5900.0,2,   1.5859,2,  34.6944,2,    169.9,2,   4.4591,1,    0.005,1,       48,   6648.8
   5902.0,2,   1.5861,2,  34.6943,2,    170.0,2,   4.4590,1,    0.005,1,       48,   6650.8
   5904.0,2,   1.5862,2,  34.6944,2,    170.0,2,   4.4589,1,    0.005,1,       48,   6652.8
   5906.0,2,   1.5864,2,  34.6944,2,    170.0,2,   4.4586,1,    0.005,1,       48,   6654.8
   5908.0,2,   1.5865,2,  34.6944,2,    170.0,2,   4.4586,1,    0.005,1,       48,   6656.8
   5910.0,2,   1.5868,2,  34.6944,2,    170.1,2,   4.4590,1,    0.005,1,       48,   6658.8
   5912.0,2,   1.5871,2,  34.6943,2,    170.2,2,   4.4589,1,    0.005,1,       48,   6660.8
   5914.0,2,   1.5874,2,  34.6944,2,    170.4,2,   4.4588,1,    0.006,1,       48,   6662.8
   5916.0,2,   1.5878,2,  34.6945,2,    170.4,2,   4.4588,1,    0.005,1,       48,   6664.8
   5918.0,2,   1.5881,2,  34.6945,2,    170.4,2,   4.4585,1,    0.006,1,       36,   6666.5
   5920.0,2,   1.5884,2,  34.6944,2,    170.4,2,   4.4588,1,    0.006,1,       60,   6668.5
   5922.0,2,   1.5886,2,  34.6943,2,    170.4,2,   4.4589,1,    0.006,1,       48,   6670.8
   5924.0,2,   1.5888,2,  34.6944,2,    170.4,2,   4.4587,1,    0.006,1,       48,   6672.8
   5926.0,2,   1.5890,2,  34.6944,2,    170.4,2,   4.4586,1,    0.006,1,       48,   6674.8
   5928.0,2,   1.5893,2,  34.6945,2,    170.0,2,   4.4586,1,    0.005,1,       48,   6676.8
   5930.0,2,   1.5893,2,  34.6944,2,    170.0,2,   4.4586,1,    0.005,1,       48,   6678.8
   5932.0,2,   1.5895,2,  34.6945,2,    170.0,2,   4.4586,1,    0.005,1,       48,   6680.8
   5934.0,2,   1.5898,2,  34.6945,2,    170.0,2,   4.4588,1,    0.005,1,       48,   6682.8
   5936.0,2,   1.5901,2,  34.6945,2,    170.0,2,   4.4588,1,    0.005,1,       48,   6684.8
   5938.0,2,   1.5904,2,  34.6944,2,    170.1,2,   4.4585,1,    0.005,1,       60,   6687.0
   5940.0,2,   1.5907,2,  34.6946,2,    170.1,2,   4.4588,1,    0.005,1,       48,   6689.2
   5942.0,2,   1.5908,2,  34.6945,2,    170.1,2,   4.4588,1,    0.005,1,       36,   6691.0
   5944.0,2,   1.5911,2,  34.6946,2,    170.2,2,   4.4587,1,    0.005,1,       60,   6693.0
   5946.0,2,   1.5914,2,  34.6945,2,    170.4,2,   4.4584,1,    0.006,1,       48,   6695.2
   5948.0,2,   1.5916,2,  34.6945,2,    170.5,2,   4.4586,1,    0.005,1,       36,   6697.0
   5950.0,2,   1.5916,2,  34.6945,2,    170.5,2,   4.4584,1,    0.006,1,       48,   6698.8
   5952.0,2,   1.5919,2,  34.6944,2,    170.5,2,   4.4581,1,    0.005,1,       48,   6700.8
   5954.0,2,   1.5923,2,  34.6944,2,    170.3,2,   4.4586,1,    0.005,1,       60,   6703.0
   5956.0,2,   1.5925,2,  34.6945,2,    170.2,2,   4.4586,1,    0.005,1,       48,   6705.2
   5958.0,2,   1.5927,2,  34.6944,2,    170.3,2,   4.4586,1,    0.005,1,       36,   6707.0
   5960.0,2,   1.5929,2,  34.6945,2,    170.7,2,   4.4585,1,    0.006,1,       48,   6708.8
   5962.0,2,   1.5932,2,  34.6946,2,    170.3,2,   4.4586,1,    0.005,1,       60,   6711.0
   5964.0,2,   1.5935,2,  34.6945,2,    170.4,2,   4.4586,1,    0.005,1,       48,   6713.2
   5966.0,2,   1.5937,2,  34.6945,2,    170.3,2,   4.4586,1,    0.005,1,       36,   6715.0
   5968.0,2,   1.5940,2,  34.6944,2,    170.5,2,   4.4587,1,    0.005,1,       48,   6716.8
   5970.0,2,   1.5944,2,  34.6944,2,    170.6,2,   4.4584,1,    0.006,1,       60,   6719.0
   5972.0,2,   1.5946,2,  34.6945,2,    170.7,2,   4.4584,1,    0.006,1,       48,   6721.2
   5974.0,2,   1.5949,2,  34.6945,2,    170.7,2,   4.4585,1,    0.006,1,       48,   6723.2
   5976.0,2,   1.5952,2,  34.6945,2,    170.8,2,   4.4587,1,    0.006,1,       48,   6725.2
   5978.0,2,   1.5955,2,  34.6945,2,    170.7,2,   4.4585,1,    0.005,1,       48,   6727.2
   5980.0,2,   1.5958,2,  34.6945,2,    170.6,2,   4.4586,1,    0.005,1,       48,   6729.2
   5982.0,2,   1.5960,2,  34.6945,2,    170.6,2,   4.4586,1,    0.005,1,       48,   6731.2
   5984.0,2,   1.5963,2,  34.6944,2,    170.6,2,   4.4582,1,    0.005,1,       36,   6733.0
   5986.0,2,   1.5966,2,  34.6945,2,    170.7,2,   4.4583,1,    0.005,1,       60,   6735.0
   5988.0,2,   1.5969,2,  34.6945,2,    170.7,2,   4.4587,1,    0.005,1,       48,   6737.2
   5990.0,2,   1.5971,2,  34.6945,2,    170.7,2,   4.4586,1,    0.005,1,       36,   6739.0
   5992.0,2,   1.5973,2,  34.6944,2,    170.8,2,   4.4585,1,    0.005,1,       48,   6740.8
   5994.0,2,   1.5975,2,  34.6944,2,    170.7,2,   4.4584,1,    0.005,1,       60,   6743.0
   5996.0,2,   1.5977,2,  34.6945,2,    170.8,2,   4.4582,1,    0.005,1,       36,   6745.0
   5998.0,2,   1.5979,2,  34.6945,2,    170.9,2,   4.4583,1,    0.005,1,       48,   6746.8
   6000.0,2,   1.5981,2,  34.6944,2,    170.9,2,   4.4581,1,    0.006,1,       60,   6749.0
   6002.0,2,   1.5983,2,  34.6945,2,    170.9,2,   4.4584,1,    0.006,1,       48,   6751.2
   6004.0,2,   1.5986,2,  34.6946,2,    171.0,2,   4.4583,1,    0.006,1,       48,   6753.2
   6006.0,2,   1.5989,2,  34.6945,2,    171.0,2,   4.4583,1,    0.006,1,       48,   6755.2
   6008.0,2,   1.5992,2,  34.6945,2,    171.1,2,   4.4585,1,    0.006,1,       48,   6757.2
   6010.0,2,   1.5994,2,  34.6946,2,    171.4,2,   4.4580,1,    0.006,1,       48,   6759.2
   6012.0,2,   1.5996,2,  34.6945,2,    171.7,2,   4.4561,1,    0.006,1,       48,   6761.2
   6014.0,2,   1.5998,2,  34.6945,2,    171.8,2,   4.4563,1,    0.006,1,       48,   6763.2
   6016.0,2,   1.6001,2,  34.6947,2,    171.6,2,   4.4575,1,    0.006,1,       48,   6765.2
   6018.0,2,   1.6004,2,  34.6946,2,    171.3,2,   4.4572,1,    0.006,1,       48,   6767.2
   6020.0,2,   1.6007,2,  34.6945,2,    171.3,2,   4.4581,1,    0.006,1,       48,   6769.2
   6022.0,2,   1.6009,2,  34.6945,2,    171.4,2,   4.4581,1,    0.006,1,       48,   6771.2
   6024.0,2,   1.6010,2,  34.6947,2,    171.4,2,   4.4578,1,    0.006,1,       48,   6773.2
   6026.0,2,   1.6015,2,  34.6945,2,    171.4,2,   4.4582,1,    0.006,1,       84,   6776.0
   6028.0,2,   1.6016,2,  34.6944,2,    171.4,2,   4.4580,1,    0.006,1,       72,   6779.2
   6030.0,2,   1.6018,2,  34.6946,2,    171.4,2,   4.4581,1,    0.006,1,       84,   6782.5
   6032.0,2,   1.6021,2,  34.6943,2,    171.5,2,   4.4582,1,    0.006,1,      108,   6786.5
   6034.0,2,   1.6023,2,  34.6945,2,    171.5,2,   4.4579,1,    0.006,1,       96,   6790.8
   6036.0,2,   1.6026,2,  34.6946,2,    171.5,2,   4.4582,1,    0.006,1,       72,   6794.2
   6038.0,2,   1.6028,2,  34.6944,2,    171.5,2,   4.4580,1,    0.006,1,       84,   6797.5
   6040.0,2,   1.6031,2,  34.6944,2,    171.5,2,   4.4579,1,    0.006,1,      108,   6801.5
   6042.0,2,   1.6033,2,  34.6944,2,    171.5,2,   4.4571,1,    0.006,1,       72,   6805.2
   6044.0,2,   1.6036,2,  34.6945,2,    171.6,2,   4.4578,1,    0.006,1,       96,   6808.8
   6046.0,2,   1.6039,2,  34.6945,2,    171.6,2,   4.4579,1,    0.006,1,       84,   6812.5
   6048.0,2,   1.6043,2,  34.6945,2,    171.6,2,   4.4580,1,    0.006,1,      120,   6816.8
   6050.0,2,   1.6044,2,  34.6944,2,    171.6,2,   4.4579,1,    0.006,1,       72,   6820.8
   6052.0,2,   1.6047,2,  34.6945,2,    171.6,2,   4.4578,1,    0.006,1,       72,   6823.8
   6054.0,2,   1.6050,2,  34.6944,2,    171.6,2,   4.4580,1,    0.006,1,      108,   6827.5
   6056.0,2,   1.6053,2,  34.6945,2,    171.6,2,   4.4580,1,    0.006,1,       84,   6831.5
   6058.0,2,   1.6055,2,  34.6944,2,    171.5,2,   4.4579,1,    0.006,1,      108,   6835.5
   6060.0,2,   1.6057,2,  34.6947,2,    171.5,2,   4.4577,1,    0.006,1,       48,   6838.8
   6062.0,2,   1.6061,2,  34.6945,2,    171.5,2,   4.4579,1,    0.006,1,      108,   6842.0
   6064.0,2,   1.6063,2,  34.6944,2,    171.4,2,   4.4577,1,    0.006,1,      108,   6846.5
   6066.0,2,   1.6065,2,  34.6945,2,    171.4,2,   4.4577,1,    0.006,1,       72,   6850.2
   6068.0,2,   1.6068,2,  34.6944,2,    171.4,2,   4.4576,1,    0.006,1,      108,   6854.0
   6070.0,2,   1.6071,2,  34.6945,2,    171.4,2,   4.4578,1,    0.006,1,       96,   6858.2
   6072.0,2,   1.6073,2,  34.6945,2,    171.3,2,   4.4578,1,    0.006,1,       84,   6862.0
   6074.0,2,   1.6075,2,  34.6945,2,    171.3,2,   4.4577,1,    0.006,1,       72,   6865.2
